original_title,popularity,revenue,release_date,runtime,vote_average,vote_count,budget,genres
12 Meter ohne Kopf,0.723258,0.0,2010.0,108.0,7.2,9.0,8500000.0,['Comedy']
இறுதிச்சுற்று,0.756243,2100000.0,2016.0833333333333,112.0,6.7,11.0,300000.0,"['Action', 'Drama']"
Sunshine Superman,0.984906,88097.0,2015.4166666666667,100.0,7.2,10.0,400000.0,['Documentary']
Sing Street,10.672862,13624522.0,2016.25,106.0,8.0,669.0,4000000.0,"['Romance', 'Drama', 'Music']"
All-Stars,0.610104,0.0,2014.8333333333333,98.0,6.7,3.0,608000.0,['Comedy']
Paterson,10.300307,2152738.0,2016.9166666666667,118.0,7.0,311.0,5000000.0,"['Comedy', 'Drama', 'Romance']"
Aadukalam,0.372987,6000000.0,2011.0833333333333,160.0,6.8,8.0,4000000.0,"['Action', 'Drama', 'Thriller']"
விசாரணை,0.867549,1600000.0,2016.1666666666667,118.0,8.0,8.0,325000.0,"['Drama', 'Thriller']"
Hey Good Lookin',0.257958,0.0,1982.8333333333333,76.0,6.8,7.0,1500000.0,"['Animation', 'Comedy', 'Drama']"
Under sandet,8.121072,0.0,2016.0,100.0,7.8,283.0,5070773.0,"['Drama', 'History', 'War']"
The Choice,8.28378,18730891.0,2016.1666666666667,111.0,6.7,527.0,10000000.0,"['Drama', 'Romance']"
Finding Dory,14.477677,1028570889.0,2016.5,97.0,6.8,4333.0,200000000.0,"['Adventure', 'Animation', 'Comedy', 'Family']"
痞子英雄：全面開戰,1.091711,0.0,2012.0833333333333,142.0,6.6,8.0,12000000.0,"['Comedy', 'Action']"
Free State of Jones,10.223582,25035950.0,2016.5,139.0,6.6,439.0,50000000.0,"['War', 'Action', 'Drama', 'History', 'Thriller']"
என்னை அறிந்தால்,0.86433,16000000.0,2015.1666666666667,176.0,6.6,14.0,7900000.0,"['Romance', 'Thriller', 'Drama', 'Action']"
இன்று நேற்று நாளை,0.326862,1400000.0,2015.5,146.0,7.4,7.0,620000.0,"['Science Fiction', 'Comedy']"
அஞ்சலி,0.247816,0.0,1990.5833333333333,150.0,7.3,5.0,2000000.0,"['Drama', 'Family']"
Villan,0.45621,500000.0,2003.0,157.0,6.7,5.0,500000.0,"['Action', 'Crime']"
Amarkalam,0.493342,500000.0,1999.6666666666667,157.0,6.6,4.0,500000.0,[]
முகவரி,0.284847,500000.0,2000.1666666666667,157.0,7.5,2.0,500000.0,"['Drama', 'Romance']"
காதல் கோட்டை,0.071908,500000.0,1996.5833333333333,157.0,7.0,2.0,500000.0,['Romance']
Snowden,14.384554,37279439.0,2016.75,134.0,7.0,1285.0,40000000.0,"['Drama', 'Thriller']"
Uma História de Amor e Fúria,1.320196,0.0,2013.25,98.0,6.6,17.0,2000000.0,"['Animation', 'Drama', 'History', 'Romance']"
Destino,1.64689,0.0,2003.6666666666667,7.0,7.0,37.0,1500000.0,['Animation']
The Kingdom of Solomon,1.027956,0.0,2010.8333333333333,110.0,9.0,2.0,5000000.0,"['Drama', 'History']"
The Nice Guys,16.075615,62788218.0,2016.4166666666667,116.0,7.0,2382.0,50000000.0,"['Action', 'Comedy', 'Crime', 'Thriller']"
Twisted,0.305248,0.0,2013.9166666666667,133.0,7.1,7.0,140000.0,"['Comedy', 'Music']"
Ghajini,0.802284,0.0,2005.8333333333333,150.0,6.6,13.0,3200000.0,"['Action', 'Drama', 'Mystery', 'Thriller']"
Singam,1.132835,9700000.0,2010.4166666666667,154.0,6.9,19.0,2200000.0,"['Action', 'Comedy', 'Crime']"
7Aum Arivu,2.252517,98900000.0,2011.8333333333333,168.0,6.6,10.0,16000000.0,"['Action', 'Science Fiction', 'Thriller']"
미녀는 괴로워,3.088483,0.0,2007.0,120.0,6.6,52.0,4000000.0,"['Drama', 'Comedy', 'Romance']"
Экипаж,5.42046,27305571.0,2016.3333333333333,138.0,6.8,47.0,10000000.0,"['Drama', 'Action']"
Mala noćna muzika,0.164585,286000.0,2002.0833333333333,95.0,7.8,4.0,200000.0,['Comedy']
Fresh,0.086169,0.0,2009.4166666666667,72.0,8.3,2.0,412000.0,['Documentary']
The Gerson Miracle,0.644469,0.0,2004.0833333333333,91.0,6.8,4.0,100.0,['Documentary']
아가씨,16.727405,1983204.0,2016.5,145.0,8.1,453.0,8575000.0,"['Thriller', 'Drama', 'Romance']"
Captain Fantastic,16.519276,5879736.0,2016.5833333333333,119.0,7.9,1569.0,5000000.0,"['Adventure', 'Comedy', 'Drama', 'Romance']"
Toni Erdmann,9.117054,1390172.0,2016.5833333333333,162.0,7.3,270.0,3537415.0,"['Comedy', 'Drama']"
Now You See Me 2,39.540653,334901337.0,2016.5,129.0,6.7,3362.0,90000000.0,"['Action', 'Adventure', 'Comedy', 'Crime', 'Mystery', 'Thriller']"
Rescued by Rover,0.371776,0.0,1905.5833333333333,7.0,6.7,11.0,37.0,['Drama']
Julieta,6.768165,0.0,2016.3333333333333,96.0,7.0,246.0,1490000.0,"['Drama', 'Romance']"
Vonarstræti,1.658231,0.0,2014.4166666666667,125.0,7.6,6.0,2700000.0,['Drama']
Der kommer en dag,2.18891,0.0,2016.3333333333333,110.0,8.2,15.0,4750000.0,['Drama']
Swiss Army Man,9.196678,4210454.0,2016.5,97.0,6.8,839.0,3000000.0,"['Comedy', 'Drama', 'Romance', 'Fantasy', 'Adventure']"
검사외전,1.398756,50.0,2016.1666666666667,126.0,7.6,25.0,500.0,"['Crime', 'Comedy']"
Bacalaureat,2.840429,343617.0,2016.4166666666667,127.0,6.7,54.0,2000000.0,['Drama']
Counting,0.125118,0.0,2015.1666666666667,111.0,8.3,3.0,50000.0,['Documentary']
The Bandit Hound,0.659235,0.0,2016.3333333333333,87.0,8.0,2.0,3000000.0,['Comedy']
Boris - Il film,2.906503,1248748.0,2011.3333333333333,108.0,6.8,74.0,3347850.0,['Comedy']
The Conjuring 2,14.767317,320170008.0,2016.4166666666667,134.0,7.0,2018.0,40000000.0,['Horror']
Comment c'est Loin,4.72778,0.0,2016.0,90.0,7.2,177.0,2023920.0,['Comedy']
Chce się żyć,1.591464,0.0,2013.8333333333333,107.0,7.5,23.0,996519.0,['Drama']
उड़ता पंजाब,4.195845,14900000.0,2016.5,149.0,7.4,32.0,5980000.0,"['Thriller', 'Crime', 'Drama']"
Te3n,1.434237,4817642.0,2016.5,136.0,6.8,23.0,5069632.0,"['Mystery', 'Thriller', 'Drama']"
रमन राघव २.०,1.668794,1013926.0,2016.5,127.0,7.1,27.0,521873.0,"['Thriller', 'Crime']"
一路有你,0.497461,0.0,2014.0833333333333,102.0,7.7,3.0,1220000.0,"['Comedy', 'Drama', 'Family']"
Les Innocentes,6.915263,0.0,2016.1666666666667,115.0,7.1,87.0,6000000.0,['Drama']
Nerve,14.9837,85241496.0,2016.5833333333333,96.0,7.1,2262.0,19000000.0,"['Mystery', 'Adventure', 'Crime']"
Sully,18.275689,238470033.0,2016.75,96.0,7.0,2106.0,60000000.0,"['Drama', 'History']"
Dirty Lies,2.683914,0.0,2016.1666666666667,94.0,6.7,3.0,1000000.0,"['Action', 'Drama', 'Crime', 'Thriller']"
Sultan,6.070606,102000000.0,2016.5833333333333,170.0,7.0,71.0,10400000.0,"['Drama', 'Action']"
ചാര്‍ലി,1.188662,5900000.0,2016.0,130.0,7.4,10.0,1900000.0,"['Drama', 'Romance']"
Bitcoin: The End of Money as We Know It,0.505016,0.0,2015.5833333333333,60.0,6.6,13.0,100000.0,['Documentary']
The Infiltrator,11.504398,15436808.0,2016.5833333333333,127.0,6.6,592.0,25000000.0,"['Crime', 'Drama', 'Thriller']"
War Dogs,16.453573,86234523.0,2016.6666666666667,114.0,6.8,1392.0,40000000.0,"['Comedy', 'Crime', 'Drama']"
À nous deux,0.022568,0.0,1979.4166666666667,112.0,9.0,2.0,4100000.0,['Drama']
Hell or High Water,12.565896,37589296.0,2016.6666666666667,102.0,7.2,1304.0,12000000.0,"['Crime', 'Drama', 'Thriller']"
Don't Breathe,25.869883,157100845.0,2016.6666666666667,88.0,6.7,1830.0,9900000.0,"['Crime', 'Horror', 'Thriller']"
Hillary's America: The Secret History of the Democratic Party,1.628629,13000000.0,2016.5833333333333,107.0,6.6,28.0,5000000.0,"['History', 'Documentary']"
David Bowie & the Story of Ziggy Stardust,0.817968,0.0,2012.5,60.0,6.7,5.0,150000.0,"['Documentary', 'Music']"
De Witte van Sichem,1.847632,0.0,1981.0,0.0,6.9,4.0,959300.0,['Drama']
The Edge of Seventeen,9.51953,18803648.0,2016.9166666666667,104.0,7.3,952.0,9000000.0,"['Comedy', 'Drama']"
The Last Brickmaker in America,0.038998,0.0,2001.75,85.0,7.0,1.0,8000000.0,['Drama']
Anthropoid,8.475983,4600000.0,2016.6666666666667,120.0,6.9,251.0,9000000.0,"['History', 'Thriller', 'War']"
Elle,8.226065,2341534.0,2016.4166666666667,130.0,6.6,498.0,9804690.0,"['Drama', 'Thriller']"
"Päevad, mis ajasid segadusse",0.107335,0.0,2016.3333333333333,105.0,7.0,2.0,566000.0,"['Comedy', 'Drama']"
부산행,22.685169,2129768.0,2016.5833333333333,118.0,7.7,984.0,8820000.0,"['Action', 'Horror', 'Thriller']"
Sara,1.648043,0.0,1997.4166666666667,110.0,7.0,12.0,835000.0,"['Drama', 'Action', 'Crime', 'Romance', 'Family']"
Starchaser: The Legend of Orin,0.732814,3360800.0,1985.0833333333333,107.0,6.8,11.0,15000000.0,"['Adventure', 'Animation', 'Family', 'Science Fiction']"
Moonlight,14.171675,65046687.0,2016.8333333333333,111.0,7.3,1831.0,4000000.0,['Drama']
Flaskepost fra P,6.859858,5900000.0,2016.25,112.0,6.8,110.0,5210000.0,"['Crime', 'Drama', 'Mystery', 'Thriller']"
The League of Gentlemen's Apocalypse,2.010946,0.0,2005.5,87.0,6.6,16.0,4.0,"['Horror', 'Comedy']"
#Pellichoopulu,0.902294,5500000.0,2016.5833333333333,124.0,7.8,4.0,200000.0,"['Romance', 'Comedy']"
रुस्तम,7.333139,0.0,2016.6666666666667,150.0,7.3,25.0,1000000.0,"['Thriller', 'Romance']"
Kubo and the Two Strings,12.321832,69929545.0,2016.6666666666667,102.0,7.7,982.0,60000000.0,"['Animation', 'Adventure', 'Family']"
The Light Between Oceans,8.483245,25956113.0,2016.75,133.0,6.9,403.0,20000000.0,['Drama']
Queen of Katwe,6.164561,10367161.0,2016.75,124.0,7.1,103.0,15000000.0,['Drama']
Middle School: The Worst Years of My Life,10.222143,19985196.0,2016.8333333333333,92.0,6.9,70.0,8500000.0,"['Family', 'Comedy']"
The Accountant,13.465656,155160045.0,2016.8333333333333,128.0,6.9,2121.0,44000000.0,"['Crime', 'Thriller', 'Drama']"
Mohenjo Daro,1.423358,16180000.0,2016.6666666666667,155.0,6.7,26.0,15050000.0,"['Adventure', 'Drama', 'History', 'Romance']"
The Old Mill,1.628504,0.0,1937.9166666666667,9.0,7.7,23.0,50663.0,['Animation']
A Quiet Passion,3.55933,1864266.0,2016.8333333333333,125.0,7.5,26.0,8138338.0,['Drama']
26년,1.1939,0.0,2012.9166666666667,135.0,6.7,14.0,4330000.0,"['Drama', 'Thriller']"
シン・ゴジラ,9.285519,77000000.0,2016.5833333333333,120.0,6.6,152.0,15000000.0,"['Action', 'Adventure', 'Drama', 'Horror', 'Science Fiction']"
El patrullero,0.160818,0.0,1992.0,100.0,8.0,2.0,500000.0,"['Action', 'Drama']"
Wabash Avenue,0.109913,2039000.0,1950.25,92.0,7.0,1.0,2115000.0,['Music']
D'Ardennen,5.174641,0.0,2015.8333333333333,93.0,7.2,44.0,2200000.0,"['Crime', 'Drama']"
The Search,2.443432,0.0,2014.9166666666667,149.0,7.1,26.0,25000000.0,['Drama']
Aquarius,4.860265,285930.0,2016.75,140.0,7.5,97.0,762241.0,['Drama']
No Letting Go,0.724078,0.0,2016.25,104.0,8.3,3.0,500000.0,[]
The Work and the Glory II: American Zion,0.797014,2025032.0,2005.8333333333333,100.0,8.0,6.0,6500000.0,['Drama']
The Work and the Glory III: A House Divided,0.752508,1325092.0,2006.9166666666667,89.0,7.5,2.0,6500000.0,['Drama']
Hacksaw Ridge,21.037699,175302354.0,2016.8333333333333,140.0,7.8,3294.0,40000000.0,"['Drama', 'History', 'War']"
Divines,8.987123,0.0,2016.6666666666667,105.0,8.1,161.0,2791874.0,['Drama']
Tulen morsian,3.55628,0.0,2016.75,108.0,6.6,8.0,3100000.0,['Drama']
Teit meistä kauniin,0.886639,0.0,2016.75,100.0,8.5,6.0,1200000.0,"['Drama', 'Music']"
What Remains,0.043363,0.0,2005.0833333333333,80.0,8.0,1.0,1000000.0,['Documentary']
Mal de pierres,6.165491,47748.0,2016.8333333333333,120.0,6.7,63.0,10300000.0,"['Drama', 'Romance']"
ฟรีแลนซ์,0.312737,0.0,2015.8333333333333,130.0,6.9,7.0,455000.0,"['Comedy', 'Romance', 'Drama']"
A Monster Calls,24.483893,46652768.0,2016.8333333333333,108.0,6.8,1023.0,43000000.0,"['Drama', 'Fantasy']"
Arrival,30.83786,203388186.0,2016.9166666666667,113.0,7.2,5729.0,47000000.0,"['Thriller', 'Drama', 'Science Fiction', 'Mystery']"
Traceroute,0.26434,0.0,2016.3333333333333,120.0,8.7,4.0,10000.0,"['Comedy', 'Documentary']"
Storks,12.687521,182379278.0,2016.75,87.0,6.7,706.0,70000000.0,"['Adventure', 'Animation', 'Comedy', 'Family']"
Sieranevada,1.151032,0.0,2016.6666666666667,173.0,7.8,16.0,1488410.0,['Drama']
Ma vie de courgette,7.321152,292279.0,2016.8333333333333,66.0,7.7,215.0,8000000.0,"['Animation', 'Drama', 'Family']"
Ztraceni v Mnichově,0.504189,0.0,2015.8333333333333,120.0,8.0,5.0,1509896.0,"['Comedy', 'Drama']"
Brotherly Love,1.483826,0.0,2015.3333333333333,89.0,6.9,21.0,1900000.0,['Drama']
Tarde para la ira,16.719657,0.0,2016.75,92.0,6.7,105.0,1200000.0,['Thriller']
La La Land,19.681686,445435700.0,2016.9166666666667,128.0,7.9,4745.0,30000000.0,"['Comedy', 'Drama', 'Music', 'Romance']"
Allied,13.085186,119520023.0,2016.9166666666667,124.0,6.6,1415.0,85000000.0,"['Action', 'Drama', 'War', 'Romance', 'Thriller']"
Batman: Return of the Caped Crusaders,3.495883,0.0,2016.8333333333333,78.0,7.2,37.0,3500000.0,"['Action', 'Animation', 'Comedy']"
Trolls,16.83711,346864462.0,2016.8333333333333,92.0,6.7,1054.0,125000000.0,"['Adventure', 'Animation', 'Family']"
O Shaolin do Sertão,0.339427,0.0,2016.8333333333333,0.0,6.9,7.0,2000000.0,['Comedy']
Bang Bang Baby,0.910345,0.0,2014.75,90.0,6.6,8.0,1000000.0,"['Science Fiction', 'Drama', 'Music']"
Mr. Church,5.455625,0.0,2016.75,104.0,7.0,133.0,8000000.0,['Drama']
Manchester by the Sea,12.821257,75026965.0,2016.9166666666667,135.0,7.5,1553.0,9000000.0,['Drama']
Lion,17.085145,140302754.0,2016.9166666666667,118.0,8.0,1699.0,12000000.0,['Drama']
Marvel One-Shot: The Consultant,4.964486,0.0,2011.75,4.0,6.6,108.0,500000.0,"['Adventure', 'Fantasy', 'Science Fiction', 'Action']"
Pure Pwnage: Teh Movie,0.525851,0.0,2016.0833333333333,91.0,8.4,5.0,220093.0,"['Comedy', 'Documentary']"
Que Dios nos perdone,8.370964,0.0,2016.8333333333333,127.0,6.9,77.0,4000000.0,['Thriller']
El hombre de las mil caras,3.138159,2387127.0,2016.75,123.0,6.7,50.0,5000000.0,"['History', 'Thriller']"
Collateral Beauty,14.575883,87416021.0,2017.0,97.0,6.9,1553.0,36000000.0,"['Drama', 'Romance']"
Music Land,0.717188,0.0,1935.8333333333333,10.0,7.0,7.0,35055.0,['Animation']
HyperNormalisation,2.403055,0.0,2016.8333333333333,166.0,8.1,26.0,36501.0,['Documentary']
La Folle histoire de Max et Léon,5.662109,7900000.0,2016.9166666666667,98.0,6.7,202.0,12156348.0,"['War', 'Comedy']"
Jízda,0.400418,0.0,1994.75,90.0,8.0,3.0,30000.0,"['Comedy', 'Drama', 'Romance']"
Cardboard Boxer,2.379429,0.0,2016.75,88.0,6.6,19.0,10000000.0,['Drama']
L'Odyssée,4.875172,0.0,2016.8333333333333,122.0,7.1,108.0,21363000.0,['Adventure']
Moana,9.143457,643034466.0,2016.9166666666667,107.0,7.3,3471.0,150000000.0,"['Adventure', 'Animation', 'Family']"
The Confessions of Thomas Quick,0.202118,0.0,2015.6666666666667,95.0,6.6,5.0,1250000.0,"['Crime', 'Documentary']"
대호,3.447894,11083449.0,2016.0,139.0,7.5,17.0,5000.0,"['Action', 'Adventure', 'History', 'Thriller']"
The Space Between Us,11.824404,14793385.0,2017.0833333333333,121.0,7.2,564.0,30000000.0,"['Romance', 'Adventure', 'Science Fiction', 'Drama']"
Rogue One: A Star Wars Story,36.567575,1056057273.0,2017.0,133.0,7.4,5111.0,200000000.0,"['Action', 'Adventure', 'Science Fiction']"
Split,28.920839,276921998.0,2016.9166666666667,117.0,7.0,4461.0,9000000.0,"['Horror', 'Thriller']"
Miss Sloane,14.017754,3500605.0,2016.9166666666667,132.0,7.2,317.0,13000000.0,"['Drama', 'Thriller']"
Bwakaw,0.079287,34659.0,2012.75,104.0,8.0,1.0,11178.0,"['Comedy', 'Drama']"
ഗപ്പി,0.437969,0.0,2016.6666666666667,158.0,7.9,4.0,600000.0,['Drama']
കമ്മട്ടിപ്പാടം,0.994288,0.0,2016.4166666666667,177.0,8.1,9.0,1500000.0,"['Crime', 'Drama']"
ആക്ഷൻ ഹീറോ ബിജു,0.350207,2500000.0,2016.1666666666667,144.0,7.7,6.0,300000.0,"['Action', 'Comedy', 'Crime']"
Passengers,20.303632,303144152.0,2017.0,116.0,6.7,4134.0,110000000.0,"['Adventure', 'Drama', 'Romance', 'Science Fiction']"
Hidden Figures,16.816834,230698791.0,2017.0,127.0,7.8,2178.0,25000000.0,['Drama']
The Untold Story of Emmett Louis Till,0.381672,0.0,2005.0833333333333,70.0,7.5,2.0,204956.0,['Documentary']
Fences,11.599716,64414761.0,2017.0,139.0,6.7,750.0,24000000.0,['Drama']
Tyttö nimeltä Varpu,1.324337,0.0,2016.75,100.0,7.5,4.0,1000000.0,['Drama']
Bleed for This,7.873407,6174491.0,2016.9166666666667,116.0,6.7,192.0,6000000.0,['Drama']
20th Century Women,9.855927,5816211.0,2017.0,119.0,7.3,213.0,7000000.0,['Drama']
Kevorkian,0.041316,0.0,2010.5,0.0,7.0,1.0,2500000.0,['Documentary']
The Founder,17.523343,23964782.0,2016.9166666666667,115.0,7.0,855.0,25000000.0,"['Drama', 'History']"
Sing,20.045673,632443719.0,2016.9166666666667,108.0,6.8,2363.0,75000000.0,"['Animation', 'Comedy', 'Drama', 'Family', 'Music']"
Dear Zindagi,3.699552,3376375.0,2016.9166666666667,149.0,6.9,46.0,4300000.0,"['Drama', 'Romance']"
The Bachelor,0.187552,0.0,2017.0,110.0,10.0,2.0,480000.0,"['Comedy', 'Romance']"
The Ugly Duckling,0.240512,0.0,1932.0,7.0,6.6,12.0,11909.0,['Animation']
Nuestros amantes,3.822114,0.0,2016.1666666666667,88.0,6.9,33.0,1400000.0,"['Romance', 'Comedy']"
A Dog's Purpose,9.863789,194647323.0,2017.0833333333333,100.0,6.6,657.0,22000000.0,"['Comedy', 'Drama', 'Family', 'Fantasy']"
दंगल,8.792104,310000000.0,2017.0,161.0,8.0,140.0,10400000.0,['Drama']
Manifesto,2.02267,0.0,2017.5,130.0,8.0,4.0,10000.0,['Drama']
Patriots Day,14.547939,50548152.0,2017.0,133.0,6.8,631.0,45000000.0,"['Crime', 'Drama', 'Thriller']"
Gold,16.01076,7227038.0,2017.0,120.0,6.6,403.0,20000000.0,"['Thriller', 'Adventure', 'Drama']"
Ballerina,16.53732,2351359.0,2017.0,89.0,7.1,415.0,30000000.0,"['Animation', 'Family', 'Adventure', 'Comedy']"
Он - дракон,5.978316,1776333.0,2016.0,110.0,6.6,38.0,18000000.0,"['Adventure', 'Fantasy', 'Romance']"
A Street Cat Named Bob,9.609879,82703.0,2016.9166666666667,103.0,7.5,195.0,8000000.0,"['Drama', 'Family', 'Comedy']"
The Lego Batman Movie,17.070748,311950384.0,2017.1666666666667,104.0,7.2,1473.0,80000000.0,"['Action', 'Animation', 'Comedy', 'Family', 'Fantasy']"
Contratiempo,13.90698,0.0,2017.0,106.0,8.1,395.0,4000000.0,"['Mystery', 'Crime', 'Thriller']"
रंगून,4.419157,0.0,2017.1666666666667,167.0,7.0,10.0,12003848.0,"['War', 'History', 'Drama', 'Romance']"
I'm Not Ashamed,2.254096,2000000.0,2016.8333333333333,112.0,7.0,27.0,1500000.0,['Drama']
Marvel One-Shot: A Funny Thing Happened on the Way to Thor's Hammer,4.591036,0.0,2011.8333333333333,4.0,7.0,72.0,500000.0,"['Science Fiction', 'Fantasy']"
Late Bloomer,0.542637,0.0,2016.6666666666667,87.0,6.7,3.0,1600000.0,[]
Kongens nei,1.176258,9100000.0,2016.75,133.0,6.6,14.0,7500000.0,"['War', 'Action', 'Drama']"
Grave,14.320893,4100000.0,2016.8333333333333,99.0,7.0,451.0,3500000.0,"['Drama', 'Horror']"
Eu Fico Loko,1.948382,0.0,2017.0833333333333,0.0,8.3,22.0,2500000.0,['Comedy']
John Wick: Chapter 2,49.247505,171539887.0,2017.1666666666667,122.0,6.7,2924.0,40000000.0,"['Thriller', 'Action', 'Crime']"
Get Out,36.894806,252434250.0,2017.1666666666667,104.0,7.2,2978.0,5000000.0,"['Mystery', 'Thriller', 'Horror']"
Logan,54.581997,616801808.0,2017.1666666666667,137.0,7.6,6310.0,97000000.0,"['Action', 'Drama', 'Science Fiction']"
T2 Trainspotting,17.645877,41412709.0,2017.0833333333333,117.0,7.1,795.0,18000000.0,"['Crime', 'Drama']"
Before I Fall,38.995136,10025571.0,2017.25,98.0,6.8,651.0,5000000.0,"['Mystery', 'Drama', 'Thriller']"
Be My Cat: A Film for Anne,0.339659,0.0,2015.25,87.0,6.9,7.0,10000.0,"['Horror', 'Thriller']"
Jet Boy,0.901269,0.0,2001.75,99.0,7.2,9.0,1200000.0,['Drama']
Chocolat,8.079555,0.0,2016.1666666666667,119.0,7.0,219.0,18500000.0,"['Comedy', 'Drama']"
Beauty and the Beast,287.253654,1262886337.0,2017.25,129.0,6.8,5530.0,160000000.0,"['Family', 'Fantasy', 'Romance']"
해어화,0.50606,0.0,2016.3333333333333,120.0,7.7,5.0,120.0,"['Romance', 'History', 'Drama']"
"Liar, Liar, Vampire",1.007084,0.0,2015.8333333333333,66.0,7.2,8.0,3500000.0,['Comedy']
A nyomozó,0.225414,0.0,2008.5833333333333,107.0,6.8,5.0,650000.0,"['Comedy', 'Crime', 'Drama', 'Thriller']"
Humano,0.414386,0.0,2013.8333333333333,85.0,8.8,2.0,60000.0,"['Documentary', 'Mystery']"
A Ghost Story,24.339781,15584255.0,2017.5833333333333,92.0,6.8,95.0,100000.0,"['Drama', 'Fantasy', 'Romance']"
The Primary Instinct,0.545911,0.0,2015.4166666666667,73.0,7.0,7.0,50234.0,"['Drama', 'Documentary']"
Chapter & Verse,0.169932,0.0,2016.5,96.0,7.0,1.0,4000000.0,"['Drama', 'Crime']"
Pink,2.380732,0.0,2016.75,136.0,8.0,39.0,75000000.0,"['Thriller', 'Drama']"
Secrets In The Snow,0.095549,0.0,2013.0833333333333,90.0,8.0,1.0,100000.0,[]
Préjudice,0.732354,0.0,2015.8333333333333,105.0,6.8,10.0,2800000.0,['Drama']
October 1,0.402422,0.0,2014.8333333333333,149.0,8.0,1.0,2.0,['Thriller']
Parched,3.322681,0.0,2015.9166666666667,116.0,8.5,23.0,2700000.0,['Drama']
Petos,0.03795,0.0,1988.25,0.0,7.0,1.0,837000.0,['Crime']
Banking on Bitcoin,1.815844,0.0,2017.0,90.0,7.0,17.0,100000.0,"['Documentary', 'History']"
Tom of Finland,2.808389,0.0,2017.0833333333333,115.0,7.5,8.0,4200000.0,['Drama']
Their Finest,17.958512,12173470.0,2017.3333333333333,117.0,7.1,64.0,32745300.0,"['Romance', 'War', 'Comedy', 'Drama']"
The Shack,16.392712,57330873.0,2017.25,132.0,6.9,330.0,20000000.0,"['Drama', 'Fantasy']"
Kaabil,7.404544,0.0,2017.0833333333333,139.0,8.1,23.0,5200000.0,"['Action', 'Crime', 'Romance']"
Синдром Петрушки,0.158344,0.0,2015.9166666666667,90.0,7.0,2.0,2000000.0,['Drama']
リトルウィッチアカデミア 魔法仕掛けのパレード,1.464431,0.0,2015.5833333333333,55.0,7.3,27.0,625.0,"['Action', 'Animation', 'Fantasy', 'Comedy']"
The Evil Within,2.559746,0.0,2017.5,98.0,7.4,11.0,4000000.0,['Horror']
Secreto Matusita,0.122363,0.0,2014.75,77.0,7.3,3.0,300000.0,"['Horror', 'Mystery', 'Thriller']"
Going in Style,15.157255,84618541.0,2017.3333333333333,96.0,6.6,543.0,25000000.0,"['Crime', 'Comedy', 'Drama']"
Nebel im August,3.379405,0.0,2016.75,126.0,7.5,16.0,8000000.0,['Drama']
Päätalo,0.040018,0.0,2008.75,0.0,8.0,1.0,1531604.0,"['Romance', 'Drama']"
